SteamAppid,Description,Type,Name,Publishers,Developers,isFree,InterfaceLanguages,FullAudioLanguages,SubtitlesLanguages,Windows,Mac,Linux,Date,ComingSoon,Currency,DiscountPercent,InitialFormatted,FinalFormatted
570,"Cada día, millones de jugadores de todo el mundo entran en batalla como uno de los más de cien héroes de Dota. Y no importa si es su décima hora de juego o la milésima, siempre hay algo nuevo que descubrir.",game,Dota 2,Valve,Valve,true,"Búlgaro, Checo, Danés, Holandés, Inglés, Finés, Francés, Alemán, Griego, Húngaro, Italiano, Japonés, Coreano, Noruego, Polaco, Portugués de Portugal, Portugués de Brasil, Rumano, Ruso, Chino simplificado, Español de España, Sueco, Tailandés, Chino tradicional, Turco, Ucraniano, Español de Hispanoamérica, Vietnamita","Inglés, Coreano, Chino simplificado","Búlgaro, Checo, Danés, Holandés, Inglés, Finés, Francés, Alemán, Griego, Húngaro, Italiano, Japonés, Coreano, Noruego, Polaco, Portugués de Portugal, Portugués de Brasil, Rumano, Ruso, Chino simplificado, Español de España, Sueco, Tailandés, Chino tradicional, Turco, Ucraniano, Español de Hispanoamérica, Vietnamita",true,true,true,9 JUL 2013,false,,0,ARS 0.00,
620,"¡La «Iniciativa de Prueba Perpetua» se ha ampliado, permitiéndote ahora diseñar puzles cooperativos para ti y tus amigos!",game,Portal 2,Valve,Valve,false,"Inglés, Francés, Alemán, Español de España, Checo, Danés, Holandés, Finés, Húngaro, Italiano, Japonés, Coreano, Noruego, Polaco, Portugués de Portugal, Rumano, Ruso, Chino simplificado, Sueco, Tailandés, Chino tradicional, Turco, Búlgaro, Griego, Portugués de Brasil, Español de Hispanoamérica, Ucraniano","Inglés, Francés, Alemán, Español de España, Ruso","Inglés, Francés, Alemán, Español de España, Checo, Danés, Holandés, Finés, Húngaro, Italiano, Japonés, Coreano, Noruego, Polaco, Portugués de Portugal, Rumano, Ruso, Chino simplificado, Sueco, Tailandés, Chino tradicional, Turco, Búlgaro, Griego, Portugués de Brasil, Español de Hispanoamérica, Ucraniano",true,true,true,18 ABR 2011,false,ARS,0,ARS 765.00,"ARS$ 765,00"
630,Juego multijugador cooperativo y código base completo disponibles de forma gratuita.,game,Alien Swarm,Valve,Valve,true,Inglés,No hay soporte para este tipo de idioma,Inglés,true,false,false,19 JUL 2010,false,,0,ARS 0.00,
730,"Counter-Strike: Global Offensive (CS:GO) amplía el juego de acción por equipos del que fue pionero cuando salió hace más de 20 años. CS:GO incluye nuevos mapas, personajes, armas y modos de juego, y ofrece versiones actualizadas del contenido clásico de Counter-Strike (de_dust2, etc.).",game,Counter-Strike: Global Offensive,Valve,"Valve, Hidden Path Entertainment",true,"Checo, Danés, Holandés, Inglés, Finés, Francés, Alemán, Húngaro, Italiano, Japonés, Coreano, Noruego, Polaco, Portugués de Portugal, Portugués de Brasil, Rumano, Ruso, Chino simplificado, Español de España, Sueco, Tailandés, Chino tradicional, Turco, Búlgaro, Ucraniano, Griego, Español de Hispanoamérica, Vietnamita",Inglés,"Checo, Danés, Holandés, Inglés, Finés, Francés, Alemán, Húngaro, Italiano, Japonés, Coreano, Noruego, Polaco, Portugués de Portugal, Portugués de Brasil, Rumano, Ruso, Chino simplificado, Español de España, Sueco, Tailandés, Chino tradicional, Turco, Búlgaro, Ucraniano, Griego, Español de Hispanoamérica, Vietnamita",true,true,true,21 AGO 2012,false,,0,ARS 0.00,
1200,Lucha en el campo de batalla que cambió el mundo para siempre. Lucha junto a tus compatriotas en algunos de los entornos más inhóspitos del Frente Oriental en Red Orchestra: Ostfront 41-45. Red Orchestra te sitúa en el combate multijugador en primera persona sobre la Segunda Guerra Mundial más realista hasta la fecha en PC y permite al...,game,Red Orchestra: Ostfront 41-45,Tripwire Interactive,Tripwire Interactive,false,"Inglés, Francés, Ruso",No hay soporte para este tipo de idioma,"Inglés, Francés, Ruso",true,true,true,14 MAR 2006,false,ARS,0,ARS 67.99,"ARS$ 67,99"
1002,A piece of Steam history - THE FIRST EVER NON VALVE GAME TO APPEAR ON THE STEAM PLATFORM!,game,Rag Doll Kung Fu,Mark Healey,Mark Healey,false,Inglés,No hay soporte para este tipo de idioma,Inglés,true,false,false,12 OCT 2005,false,ARS,0,ARS 13.99,"ARS$ 0,00"
1256,"El Outbreak Character Pack añade 4 nuevos personajes jugables para Killing Floor como contenido descargable. Una vez hayas comprado el paquete, estos personajes aparecerán en la pantalla de selección de personaje, listos para escogerlos.",dlc,Killing Floor Outbreak Character Pack,Tripwire Interactive,Tripwire Interactive,false,Inglés,No hay soporte para este tipo de idioma,Inglés,true,true,true,24 JUL 2009,false,ARS,0,ARS 104.99,"ARS$ 104,99"
1257,"El Nightfall Character Pack añade cuatro personajes nuevos y únicos a Killing Floor como Contenido Descargable. Una vez que hayas comprado el pack, los podrás elegir en la pantalla de selección de personaje dentro del juego. Mr. Foster ""La SuperFantástica vida de un operador del día y atracción nocturna del bar karaoke de Londres"".",dlc,Killing Floor: Nightfall Character Pack,Tripwire Interactive,Tripwire Interactive,false,Inglés,No hay soporte para este tipo de idioma,Inglés,true,true,true,19 MAY 2010,false,ARS,0,ARS 104.99,"ARS$ 104,99"
1250,"6-player co-op survival horror at its finest! Free updates, free special events and a ridiculous amount of fun!",game,Killing Floor,Tripwire Interactive,Tripwire Interactive,false,"Inglés, Francés, Italiano, Alemán, Español de España, Húngaro, Polaco, Ruso<strong>*</strong>","Inglés, Francés, Italiano, Alemán, Español de España","Inglés, Francés, Italiano, Alemán, Español de España, Húngaro, Polaco, Ruso<strong>*</strong>",true,true,true,14 MAY 2009,false,ARS,0,ARS 224.99,"ARS$ 224,99"
1313,SiN: Gold has returned! Free update for original owners!,game,SiN: Gold,Nightdive Studios,"Ritual Entertainment, Nightdive Studios",false,"Inglés, Francés",No hay soporte para este tipo de idioma,"Inglés, Francés",true,false,false,18 MAR 2020,false,ARS,0,ARS 129.99,"ARS$ 129,99"
1300,"Eres John Blade, comandante de HardCorps, un agente de las fuerzas de seguridad de élite destinado a proteger a los habitantes de Freeport City. Han pasado 4 años desde la primera batalla contra Elexis Sinclaire, una científica bella, brillante y cruel cuyo único objetivo es hacer una nueva versión de la humanidad de acuerdo con su...",game,SiN Episodes: Emergence,Ritual Entertainment,Ritual Entertainment,false,"Inglés, Ruso, Francés",No hay soporte para este tipo de idioma,"Inglés, Ruso, Francés",true,false,false,10 MAY 2006,false,ARS,0,ARS 129.99,"ARS$ 129,99"
1500,"Darwinia ofrece un mecanismo de control intuitivo y novedoso, acción frenética combinada con componentes de estrategia, un estilo gráfico sacado de los clásicos retro de los años 80 como Tron y Defender y una historia sobre una tribu de duendes nómadas atrapados en un mundo 3D moderno.",game,Darwinia,Introversion Software,Introversion Software,false,"Inglés, Alemán, Francés, Italiano, Español de España",No hay soporte para este tipo de idioma,"Inglés, Alemán, Francés, Italiano, Español de España",true,true,true,14 JUL 2005,false,ARS,0,ARS 765.00,"ARS$ 765,00"
1520,"Inspirado en la película clásica de culto de 1983, Juegos de guerra, DEFCON evoca magistralmente la tensión, paranoia y atmósfera de sospecha de la época de la Guerra Fría, recreando los aspectos más fascinantes del juego psicológico que se desarrolló durante la guerra nuclear estratégica.",game,DEFCON,Introversion Software,Introversion Software,false,"Inglés, Francés, Alemán, Italiano, Español de España",No hay soporte para este tipo de idioma,"Inglés, Francés, Alemán, Italiano, Español de España",true,true,true,29 SEP 2006,false,ARS,0,ARS 765.00,"ARS$ 765,00"
1530,"&quot;Hace tiempo, un informático llamado Dr. Sepulveda creó un bello mundi digital, que existía unicamente en una red de computadores de su invención. Este mundo se llamó Darwinia y estaba habitado por pacíficas y tranquilas formas de vida llamadas Darwinians.",game,Multiwinia,Introversion Software,Introversion Software,false,"Inglés, Francés, Italiano, Alemán, Español de España",No hay soporte para este tipo de idioma,"Inglés, Francés, Italiano, Alemán, Español de España",true,true,false,19 SEP 2008,false,ARS,0,ARS 765.00,"ARS$ 765,00"
1510,"Eres un agente que se gana la vida realizando trabajos para grandes corporaciones. Tus tareas se basan en la intrusión en sistemas informáticos rivales, robo de datos sobre investigaciones, sabotaje de otras compañías, lavado de dinero, eliminación de pruebas o incriminación de personas inocentes.",game,Uplink,Introversion Software,Introversion Software,false,Inglés,No hay soporte para este tipo de idioma,Inglés,true,true,true,23 AGO 2006,false,ARS,0,ARS 765.00,"ARS$ 765,00"
1610,"El premiado Space Empires IV Deluxe es la última entrega en la serie Space Empires. Space Empires es un ambicioso título de estrategia en el clásico género del espacio &quot;4 X&quot; (explorar, expandirse, explotar y exterminar) que ha encontrado ya su lugar en el corazón de los aficionados a la estrategia de todo el mundo.",game,Space Empires IV Deluxe,Strategy First,Malfador Machinations,false,Inglés,No hay soporte para este tipo de idioma,Inglés,true,false,false,7 FEB 2006,false,ARS,0,ARS 162.49,"ARS$ 162,49"
1600,"S.C.S. - Dangerous Waters te permite tener un control total sobre plataformas submarinas, aéreas y terrestres en un entorno naval actual. Toma el control directo sobre estaciones tripuladas individuales. Planifica y ejecuta estrategias navales con combinaciones de armas desde la perspectiva global del 'ojo de comandante'.",game,Dangerous Waters,Strategy First,Sonalysts,false,Inglés,No hay soporte para este tipo de idioma,Inglés,true,false,false,7 FEB 2006,false,ARS,80,ARS 412.49,"ARS$ 82,49"
1620,"El pequeño país Arulco ha sido tomado por un despiadado dictador y sólo tú puedes liberarlo. Jagged Alliance 2 Gold Pack te sumerge en un elaborado universo de rol donde podrás interactuar con más de 150 personajes, reclutar a tu propia cuadrilla de soldados y crear tu propio mercenario para reconquistar Arulco no sólo una, sino hasta...",game,Jagged Alliance 2 Gold,Strategy First,Strategy First,false,Inglés,No hay soporte para este tipo de idioma,Inglés,true,false,false,6 JUL 2006,false,ARS,0,ARS 281.24,"ARS$ 281,24"
1640,"Disciples II: Gallean's Return es una compilación que incluye el juego base, Disciples II: Dark Prophecy, junto con las dos ampliaciones independientes Disciples II: Guardians of the Light y Disciples II: Servants of the Dark.",game,Disciples II: Gallean's Return,Strategy First,Strategy First,false,Inglés,No hay soporte para este tipo de idioma,Inglés,true,false,false,6 JUL 2006,false,ARS,0,ARS 118.74,"ARS$ 118,74"
1630,La galardonada saga Disciples marcó un hito en su gloriosa historia con la introducción de una nueva raza: Los Elfos. Esta raza añadió una nueva dimensión al juego y cantidad de horas de diversión. Ahora la saga se amplía más con Disciples II: Rise Of The Elves.,game,Disciples II: Rise of the Elves ,Strategy First,Strategy First,false,Inglés,No hay soporte para este tipo de idioma,Inglés,true,false,false,6 JUL 2006,false,ARS,0,ARS 118.74,"ARS$ 118,74"
2100,"Descubre una nueva generación de juegos de rol y acción basados en una versión mejorada del motor Source™ de Valve. Ambientado en el universo Might &amp; Magic®, los jugadores vivirán feroces combates en un entorno de fantasía oscuro y absorbente. Espadas, sigilo, brujería. Elige tu forma de matar.",game,Dark Messiah of Might & Magic,Ubisoft,Arkane Studios,false,"Inglés, Francés, Alemán, Italiano, Español de España",No hay soporte para este tipo de idioma,"Inglés, Francés, Alemán, Italiano, Español de España",true,false,false,25 OCT 2006,false,ARS,0,ARS 999.00,"ARS$ 999,00"
1840,"Source Filmmaker (SFM) es la herramienta de producción de películas diseñada y usada por nosotros aquí en Valve para hacer películas dentro del motor de juego Source. Como SFM usa los mismos recursos que el juego, cualquier cosa que exista en el juego puede usarse en la película y viceversa.",game,Source Filmmaker,Valve,Valve,true,Inglés,No hay soporte para este tipo de idioma,Inglés,true,false,false,10 JUL 2012,false,,0,ARS 0.00,
1670,La armadura mecánica más devastadora para el campo de batalla cobra vida en Iron Warriors: T72-Tank Command. Este simulador de combates épicos permite al jugador dirigir un una sección completa de tanques y TODAS las unidades de refuerzo asociadas o asumir el papel de CUALQUIER miembro de la cuadrilla completa de un tanque.,game,Iron Warriors: T - 72 Tank Command ,Strategy First,Strategy First,false,Inglés,No hay soporte para este tipo de idioma,Inglés,true,false,false,26 JUL 2006,false,ARS,0,ARS 84.99,"ARS$ 84,99"
1900,Juego de Estrategia en tiempo real basado en la serie EARTH que ofrece modos para un jugador y multijugador. Los líderes de la dinastía euroasiática escaparon tras la destrucción de la tierra y ahora luchan por la supervivencia de la especie humana.,game,Earth 2160,"Topware Interactive, ACE",Reality Pump Studios,false,"Inglés, Francés, Alemán, Español de España, Italiano, Checo, Polaco, Ruso<strong>*</strong>","Inglés, Francés, Alemán, Español de España, Italiano, Polaco","Inglés, Francés, Alemán, Español de España, Italiano, Checo, Polaco, Ruso<strong>*</strong>",true,true,true,1 ABR 2006,false,ARS,0,ARS 67.99,"ARS$ 67,99"
1690,Space Empires IV es la última entrega en la serie Space Empires. Este nuevo capítulo actualiza completamente la interfaz de usuario y transporta al jugador a un universo 3D en tiempo real. Observa batallas espaciales creadas con increíble detalle y efectos realistas.,game,Space Empires V,Strategy First,Malfador Machinations,false,Inglés,No hay soporte para este tipo de idioma,Inglés,true,false,false,16 OCT 2006,false,ARS,0,ARS 224.99,"ARS$ 224,99"
1930,"... 300 años después del destierro de Aziraal, un hermano y una hermana entran en el conflicto que se ha desatado entre los Orcos y el mundo libre. Kyra, la hermana pequeña del héroe, desaparece repentinamente en circunstancias misteriosas.El héroe, un cazarecompensas, parte en su búsqueda por todo Antaloor.",game,Two Worlds Epic Edition,Topware Interactive,Reality Pump Studios,false,"Inglés, Francés, Alemán, Italiano, Español de España, Checo, Polaco, Ruso",No hay soporte para este tipo de idioma,"Inglés, Francés, Alemán, Italiano, Español de España, Checo, Polaco, Ruso",true,true,true,30 ABR 2009,false,ARS,0,ARS 129.99,"ARS$ 129,99"
1700,"Este aclamado RPG en primera persona, obra de Arkane Studios, lleva al jugador en un increíble periplo por el fabuloso mundo de Arx. Arx está inmerso en el caos, y una violenta guerra amenaza con destruirlo.",game,Arx Fatalis,Arkane Studios,Arkane Studios,false,"Inglés, Francés, Alemán, Italiano, Español de España, Ruso",No hay soporte para este tipo de idioma,"Inglés, Francés, Alemán, Italiano, Español de España, Ruso",true,false,false,3 ABR 2007,false,ARS,0,ARS 849.00,"ARS$ 849,00"
2270,"La Segunda Guerra Mundial causa estragos. Los nazis planean crear un ejército imparable de mutantes. Cuando estabas en una misión para robar los planos secretos, te capturaron y encerraron. Ahora, gracias a un golpe de suerte, tienes la oportunidad de escapar, pero los pasillos laberínticos y los nazis de gatillo fácil se interponen en...",game,Wolfenstein 3D,Bethesda Softworks,id Software,false,Inglés,No hay soporte para este tipo de idioma,Inglés,true,false,false,3 AGO 2007,false,ARS,0,ARS 849.00,"ARS$ 849,00"
2280,"Eres uno de los mejores marines de la Tierra, destinado en la instalación de investigación de la UAC en Marte. Un fallo en un experimento abre un portal al infierno y unos demonios sanguinarios infestan la base. Deberás abrirte paso a tiros para poder sobrevivir.",game,DOOM (1993),id Software,id Software,false,"Inglés, Francés, Italiano, Alemán, Español de España",No hay soporte para este tipo de idioma,"Inglés, Francés, Italiano, Alemán, Español de España",true,false,false,3 AGO 2007,false,ARS,0,ARS 849.00,"ARS$ 849,00"
2210,"Formas parte del pelotón Rino y encabezas la invasión militar de la Tierra un planeta alienígena hostil. Pero en esta guerra desesperada por la supervivencia contra un enemigo implacable, descubrirás que el único modo de derrotarle es... convertirte en uno de ellos.",game,Quake 4,Bethesda Softworks,"RavenSoft, id Software",false,Inglés,No hay soporte para este tipo de idioma,Inglés,true,false,false,4 AGO 2011,false,ARS,0,ARS 2599.00,"ARS$ 2.599,00"
2200,"Los mejores guerreros de todos los tiempos han sido convocados para combatir y entretener a una antigua raza alienígena. Empuña diversas armas y potenciadores, y lucha por la gloria contra combatientes despiadados en este frenético FPS para uno o varios jugadores.",game,Quake III Arena,id Software,id Software,false,Inglés,No hay soporte para este tipo de idioma,Inglés,true,false,false,3 AGO 2007,false,ARS,0,ARS 2599.00,"ARS$ 2.599,00"
2360,"Mientras el elfo Sidhe Corvus combatía contra las malvadas fuerzas de D'Sparil, los Jinetes Serpiente restantes estaban ocupados corrompiendo otras dimensiones. Como guerrero, mago o clérigo, debes defender tu mundo, Cronos, frente al segundo Jinete Serpiente conocido como Korax.",game,Hexen: Beyond Heretic,id Software,Raven Software,false,Inglés,No hay soporte para este tipo de idioma,Inglés,true,false,false,3 AGO 2007,false,ARS,0,ARS 849.00,"ARS$ 849,00"
2320,"Eres la última esperanza de la humanidad contra los Strogg, una raza alienígena que libra una guerra contra la Tierra. Prueba este FPS de ciencia ficción en una versión para plataformas modernas que incluye gráficos mejorados, nuevo contenido de campaña, modos cooperativos/multijugador online y más.",game,Quake II,Bethesda Softworks,"id Software, Nightdive Studios, MachineGames",false,"Inglés, Francés, Italiano, Alemán, Español de España, Ruso",Inglés,"Inglés, Francés, Italiano, Alemán, Español de España, Ruso",true,false,false,3 AGO 2007,false,ARS,0,ARS 1799.00,"ARS$ 1.799,00"
2390,"En un mundo corrompido por la perversa magia de tres hermanos conocidos como los Jinetes Serpiente, eres un hereje. Al ser uno de los últimos elfos Sidhe y un mago hábil, te embarcas en una misión para vengarte de quienes masacraron a tus amigos y familiares y aniquilaron a toda tu raza.",game,Heretic: Shadow of the Serpent Riders,id Software,Raven Software,false,Inglés,No hay soporte para este tipo de idioma,Inglés,true,false,false,3 AGO 2007,false,ARS,0,ARS 849.00,"ARS$ 849,00"
2370,"Hexen: Deathkings of the Dark Citadel, un shooter de fantasía oscura en primera persona, es la expansión de Hexen: Beyond Heretic. Tras descubrir la Esfera del Caos, has aparecido en el Reino de los Muertos. Ahora, la Dark Citadel bloquea la única forma de volver a tu hogar.",game,Hexen: Deathkings of the Dark Citadel,id Software,Raven Software,false,Inglés,No hay soporte para este tipo de idioma,Inglés,true,false,false,3 AGO 2007,false,ARS,0,ARS 849.00,"ARS$ 849,00"
2310,"Desarrollado por el galardonado equipo de id Software, Quake® es el innovador shooter en primera persona de fantasía oscura que inspiró los shooters de estilo retro de hoy en día. Con Quake (Enhanced), disfruta de la versión auténtica, actualizada y visualmente mejorada del original.",game,Quake,Bethesda Softworks,"id Software, Nightdive Studios, MachineGames",false,"Inglés, Francés, Italiano, Alemán, Español de España, Ruso",No hay soporte para este tipo de idioma,"Inglés, Francés, Italiano, Alemán, Español de España, Ruso",true,false,false,3 AGO 2007,false,ARS,0,ARS 1699.00,"ARS$ 1.699,00"
2300,"El infierno ha invadido la Tierra y, para salvarla, deberás luchar contra demonios más poderosos aún usando armas más potentes todavía. En la secuela del revolucionario DOOM (1993) aparecen la superescopeta, el infame Icono del Pecado y más acción a raudales de FPS.",game,DOOM II,id Software,id Software,false,"Inglés, Francés, Italiano, Alemán, Español de España",No hay soporte para este tipo de idioma,"Inglés, Francés, Italiano, Alemán, Español de España",true,false,false,3 AGO 2007,false,ARS,0,ARS 849.00,"ARS$ 849,00"
2400,The Ship is a murder mystery multiplayer.,game,The Ship: Murder Party,Blazing Griffin,Outerlight Ltd.,false,"Inglés, Francés, Alemán, Italiano, Español de España, Polaco, Ruso, Japonés",No hay soporte para este tipo de idioma,"Inglés, Francés, Alemán, Italiano, Español de España, Polaco, Ruso, Japonés",true,false,false,11 JUL 2006,false,ARS,0,ARS 129.99,"ARS$ 129,99"
2420,"The Ship is a murder mystery alternative to traditional FPS multiplayer games - hunt and be hunted! Package includes multiplayer, single player and tutorial.",game,The Ship: Single Player,Blazing Griffin Ltd.,Outerlight Ltd.,false,"Inglés, Francés, Alemán, Italiano, Español de España, Polaco, Ruso, Japonés",No hay soporte para este tipo de idioma,"Inglés, Francés, Alemán, Italiano, Español de España, Polaco, Ruso, Japonés",true,false,false,20 NOV 2006,false,,0,ARS 0.00,
2520,"Gumboy es un juego divertido y novedoso ambientado en un mundo lleno de imaginación. Los sencillos controles de Gumboy permiten al jugador botar, rodar, flotar y volar a través del mundo. Además, Gumboy puede cambiar de tamaño, de forma y de material.",game,Gumboy - Crazy Adventures™,"CINEMAX, s.r.o.","CINEMAX, s.r.o.",false,"Inglés, Polaco, Ruso",No hay soporte para este tipo de idioma,"Inglés, Polaco, Ruso",true,false,false,19 DIC 2006,false,ARS,0,ARS 67.99,"ARS$ 67,99"
2500,"Shadowgrounds es un soplo de aire fresco para el género de acción que ofrece secuencias de combate explosivas, un sistema innovador de mejora de armas y una fascinante trama. Un juego que te hará subir la adrenalina, con perspectiva aérea y un apartado audiovisual fantástico, y que te meterá de lleno en una experiencia de acción nueva.",game,Shadowgrounds,Frozenbyte,Frozenbyte,false,Inglés<strong>*</strong>,No hay soporte para este tipo de idioma,Inglés<strong>*</strong>,true,true,false,8 MAY 2006,false,ARS,0,ARS 94.99,"ARS$ 94,99"
2450,"¡Enhorabuena, acabas de emitir tu primera película slasher en el notorio Director X!",game,Bloody Good Time,Ubisoft,Outerlight Ltd.,false,Inglés,No hay soporte para este tipo de idioma,Inglés,true,false,false,29 OCT 2010,false,ARS,80,ARS 499.00,"ARS$ 99,80"
2600,"Vampire®: The Masquerade-Bloodlines™ ofrece un nuevo tipo de juego de rol, que reúne todos los elementos básicos del género con la riqueza de gráficos, inmediatez y el cruel combate de un juego de acción en primera persona.",game,Vampire: The Masquerade - Bloodlines,Activision,Troika Games,false,"Inglés, Francés, Alemán",No hay soporte para este tipo de idioma,"Inglés, Francés, Alemán",true,false,false,22 MAR 2007,false,ARS,0,ARS 346.83,"ARS$ 346,83"
2540,"With the completion of the third title in the RIP series, the RIP games have become an instant classic in the arcade-shooter genre. RIP  Trilogy brings all three RIP titles into one exciting and heart-pounding pack.RIPNot afraid of Death? What if he is accompanied by Halloween and Rock-N-Roll?",game,RIP - Trilogy™,,Elephant Games,false,Inglés,No hay soporte para este tipo de idioma,Inglés,true,false,false,1 JUN 2007,false,,0,ARS 0.00,
2630,"Call of Duty® 2 da un nuevo significado a la intensidad cinematográfica y al caos de la batalla, tal y como se vive a través de los ojos de soldados normales que luchan juntos en conflictos épicos de la II Guerra Mundial.",game,Call of Duty® 2,Activision,Infinity Ward,false,"Inglés, Francés, Alemán, Italiano, Español de España",No hay soporte para este tipo de idioma,"Inglés, Francés, Alemán, Italiano, Español de España",true,true,false,13 OCT 2006,false,ARS,0,ARS 346.83,"ARS$ 346,83"
2610,"Cuando la vida le quita a Colton White todo lo que le importa, la única cosa en la que puede confiar es en su arma. Del galardonado desarrollador Neversoft y el consumado guionista Randall Jahnson (La Máscara del Zorro, The Doors), GUN se centra en la búsqueda de Colton por saber la verdad, buscando impartir una vengativa justicia contra...",game,GUN™,Activision,Neversoft,false,Inglés,No hay soporte para este tipo de idioma,Inglés,true,false,false,13 OCT 2006,false,ARS,0,ARS 346.83,"ARS$ 346,83"
2620,Call of Duty® ofrece el descarnado realismo y la intensidad cinematográfica de las épicas batallas de la II Guerra Mundial como nunca antes: a través de los ojos de ciudadanos soldado y héroes olvidados de la alianza de naciones que ayudaron a conformar el curso de la historia moderna.,game,Call of Duty® (2003),Activision,Infinity Ward,false,"Inglés, Alemán",No hay soporte para este tipo de idioma,"Inglés, Alemán",true,false,false,13 OCT 2006,false,ARS,0,ARS 346.83,"ARS$ 346,83"
2590,"En algún lugar del espacio, en una base minera aparentemente abandonada situada en el asteroide Alpha Prime, algo terrible ha sucedido. Se les advirtió a los mineros que el hubbardium que estaban excavando era muy peligroso, pero la sed de una riqueza inimaginable era demasiado fuerte.",game,Alpha Prime,Bohemia Interactive,Black Element,false,Inglés,No hay soporte para este tipo de idioma,Inglés,true,false,false,7 NOV 2007,false,ARS,0,ARS 900.00,"ARS$ 900,00"
2700,Rollercoaster Tycoon 3 Platinum combines the excitement of rollercoasters with the fun of a great strategy simulation. RCT3 Platinum combines the roller coaster theme park fun of the Roller Coaster Tycoon 3 with included expansion packs Soaked! and Wild! Now enjoy more options than ever.,game,RollerCoaster Tycoon® 3: Platinum,"Frontier, Aspyr (Mac)","Frontier, Aspyr (Mac)",false,"Inglés, Francés, Italiano, Alemán, Español de España, Danés, Holandés, Finés, Noruego, Sueco",No hay soporte para este tipo de idioma,"Inglés, Francés, Italiano, Alemán, Español de España, Danés, Holandés, Finés, Noruego, Sueco",true,false,false,12 MAR 2008,false,,0,ARS 0.00,
2640,"El galardonado desarrollador Gray Matter Interactive continúa el éxito de Call of Duty™ (ganador de más de 80 galardones de Juego del Año y 50 premios Editors' Choice en todo el mundo), de Infinity Ward, con Call of Duty™: United Offensive™.",game,Call of Duty: United Offensive,Activision,Gray Matter Studios,false,"Inglés, Francés, Italiano",No hay soporte para este tipo de idioma,"Inglés, Francés, Italiano",true,false,false,13 OCT 2006,false,ARS,0,ARS 346.83,"ARS$ 346,83"
2710,"La guerra del mañana, HOYSacado directamente de los titulares. Act of War: Direct Action™ es un relato de suspense, intriga internacional y conflictos militares y geopolíticos. Este juego de estrategia en tiempo real te coloca al mando de las fuerzas antiterroristas y te ofrece un primer vistazo a la guerra del mañana.",game,Act of War: Direct Action,THQ Nordic,Eugen Systems,false,Inglés,No hay soporte para este tipo de idioma,Inglés,true,false,false,12 MAR 2008,false,ARS,0,ARS 82.00,"ARS$ 82,00"
2720,"ThreadSpace: Hyperbol es un juego de acción y estrategia que tiene lugar en un lejano futuro. Los jugadores se enfrentan entre ellos en carreteras espaciales pilotando enormes naves capaces de disparar un gran abanico de armas. Crea defensas, coordínate con tu equipo, ¡y lanza un asalto contra tus oponentes para conseguir la victoria!",game,ThreadSpace: Hyperbol,,Iocaine Studios,false,Inglés,No hay soporte para este tipo de idioma,Inglés,true,false,false,12 JUL 2007,false,ARS,0,ARS 67.99,"ARS$ 67,99"
2800,"X²: The Threat forma parte de una nueva generación de simuladores espaciales: asumes el papel de Julian Gardna, que continúa la historia creada por X: Beyond The Frontier. El motor de gráficos actualizado dota al universo de un nuevo aspecto con sus últimos diseños para naves y estaciones que añaden más complejidad al universo de juego.",game,X2: The Threat,Egosoft,Egosoft,false,"Inglés, Francés, Alemán, Italiano, Español de España, Checo, Polaco, Ruso<strong>*</strong>","Inglés, Alemán, Español de España","Inglés, Francés, Alemán, Italiano, Español de España, Checo, Polaco, Ruso<strong>*</strong>",true,false,false,21 JUL 2006,false,ARS,0,ARS 400.00,"ARS$ 400,00"
2780,"Secuela del gran éxito Operation Flashpoint, ARMA: Combat Operations es un shooter táctico militar en primera persona para PC con muchos elementos de realismo y simulación. Este juego presenta una gran mezcla de conflictos militares esparcidos en enormes áreas junto a batallas en terrenos más localizados.",game,ARMA: Combat Operations,Bohemia Interactive,Bohemia Interactive,false,Inglés,No hay soporte para este tipo de idioma,Inglés,true,false,false,12 MAR 2008,false,,0,ARS 0.00,
2840,"La Raza Humana había avanzado hasta el punto en que podíamos viajar por las estrellas y habíamos desarrollado gigantescas máquinas automatizadas que nos ayudaron a colonizar otro mundos, pero un fallo en su programación las hizo volverse en nuestra contra y atacarnos.",game,X: Beyond the Frontier,Egosoft,Egosoft,false,"Inglés, Alemán<strong>*</strong>",Inglés,"Inglés, Alemán<strong>*</strong>",true,false,false,8 OCT 2010,false,ARS,0,ARS 400.00,"ARS$ 400,00"
2910,"Las aguas internacionales se convierten en campos de batalla cuando las potencias marítimas más formidables del mundo intercambian letales andanadas. Con flotas enteras bajo tu mando, debes desplegar estratégicamente naves de todo tipo, desde fragatas a aviones, pasando por submarinos nucleares, para mantener el precario equilibrio naval...",game,Fleet Command,Strategy First,Sonalysts,false,Inglés,No hay soporte para este tipo de idioma,Inglés,true,false,false,26 OCT 2006,false,ARS,80,ARS 412.49,"ARS$ 82,49"
2850,X-Tension es la esperadísima expansión de X: Beyond the Frontier. La expansión no se limita a una trama lineal sino que hace uso de nuevas formas de ampliar tu imperio. Ahora puedes participar en misiones que se te ofrecerán durante el juego.,game,X: Tension,Egosoft,Egosoft,false,"Inglés, Alemán<strong>*</strong>",Inglés,"Inglés, Alemán<strong>*</strong>",true,false,false,8 OCT 2010,false,ARS,0,ARS 400.00,"ARS$ 400,00"
